text,author,term,count
75,Hamilton,has,7
75,Hamilton,have,16
75,Hamilton,her,0
75,Hamilton,his,8
75,Hamilton,if,3
75,Hamilton,in,44
75,Hamilton,into,2
75,Hamilton,is,17
75,Hamilton,it,27
75,Hamilton,its,7
75,Hamilton,may,5
75,Hamilton,more,4
75,Hamilton,must,3
75,Hamilton,my,1
75,Hamilton,no,2
75,Hamilton,not,12
75,Hamilton,now,2
75,Hamilton,of,149
75,Hamilton,on,5
75,Hamilton,one,5
75,Hamilton,only,4
75,Hamilton,or,9
75,Hamilton,our,2
75,Hamilton,shall,6
75,Hamilton,should,0
75,Hamilton,so,6
75,Hamilton,some,2
75,Hamilton,such,2
75,Hamilton,than,8
75,Hamilton,that,35
75,Hamilton,the,208
75,Hamilton,their,2
75,Hamilton,then,1
75,Hamilton,there,3
75,Hamilton,thing,0
75,Hamilton,this,14
75,Hamilton,to,91
75,Hamilton,up,0
75,Hamilton,upon,5
75,Hamilton,was,2
75,Hamilton,were,0
75,Hamilton,what,0
75,Hamilton,when,4
75,Hamilton,which,17
75,Hamilton,who,2
75,Hamilton,will,6
75,Hamilton,with,15
75,Hamilton,would,27
75,Hamilton,your,0
76,Hamilton,-OTHER-,1338
76,Hamilton,a,51
76,Hamilton,all,5
76,Hamilton,also,1
76,Hamilton,an,16
76,Hamilton,and,55
76,Hamilton,any,6
76,Hamilton,are,5
76,Hamilton,as,18
76,Hamilton,at,5
76,Hamilton,be,73
76,Hamilton,been,10
76,Hamilton,but,7
76,Hamilton,by,25
76,Hamilton,can,2
76,Hamilton,do,1
76,Hamilton,down,1
76,Hamilton,even,2
76,Hamilton,every,6
76,Hamilton,for,12
76,Hamilton,from,12
76,Hamilton,had,2
76,Hamilton,has,5
76,Hamilton,have,20
76,Hamilton,her,0
76,Hamilton,his,19
76,Hamilton,if,3
76,Hamilton,in,59
76,Hamilton,into,0
76,Hamilton,is,22
76,Hamilton,it,29
76,Hamilton,its,6
76,Hamilton,may,8
76,Hamilton,more,6
76,Hamilton,must,6
76,Hamilton,my,0
76,Hamilton,no,6
76,Hamilton,not,14
76,Hamilton,now,0
76,Hamilton,of,138
76,Hamilton,on,4
76,Hamilton,one,10
76,Hamilton,only,3
76,Hamilton,or,26
76,Hamilton,our,2
76,Hamilton,shall,8
76,Hamilton,should,2
76,Hamilton,so,2
76,Hamilton,some,5
76,Hamilton,such,7
76,Hamilton,than,8
76,Hamilton,that,39
76,Hamilton,the,210
76,Hamilton,their,7
76,Hamilton,then,1
76,Hamilton,there,7
76,Hamilton,thing,0
76,Hamilton,this,18
76,Hamilton,to,96
76,Hamilton,up,1
76,Hamilton,upon,10
76,Hamilton,was,2
76,Hamilton,were,3
76,Hamilton,what,2
76,Hamilton,when,3
76,Hamilton,which,21
76,Hamilton,who,16
76,Hamilton,will,27
76,Hamilton,with,9
76,Hamilton,would,28
76,Hamilton,your,0
77,Hamilton,-OTHER-,1122
77,Hamilton,a,64
77,Hamilton,all,10
77,Hamilton,also,2
77,Hamilton,an,19
77,Hamilton,and,41
77,Hamilton,any,6
77,Hamilton,are,6
77,Hamilton,as,18
77,Hamilton,at,6
77,Hamilton,be,38
77,Hamilton,been,9
77,Hamilton,but,4
77,Hamilton,by,16
77,Hamilton,can,8
77,Hamilton,do,1
77,Hamilton,down,0
77,Hamilton,even,0
77,Hamilton,every,1
77,Hamilton,for,19
77,Hamilton,from,13
77,Hamilton,had,3
77,Hamilton,has,9
77,Hamilton,have,13
77,Hamilton,her,0
77,Hamilton,his,6
77,Hamilton,if,6
77,Hamilton,in,60
77,Hamilton,into,0
77,Hamilton,is,21
77,Hamilton,it,29
77,Hamilton,its,6
77,Hamilton,may,2
77,Hamilton,more,7
77,Hamilton,must,4
77,Hamilton,my,1
77,Hamilton,no,2
77,Hamilton,not,6
77,Hamilton,now,1
77,Hamilton,of,144
77,Hamilton,on,3
77,Hamilton,one,4
77,Hamilton,only,4
77,Hamilton,or,9
77,Hamilton,our,0
77,Hamilton,shall,3
77,Hamilton,should,2
77,Hamilton,so,4
77,Hamilton,some,6
77,Hamilton,such,6
77,Hamilton,than,6
77,Hamilton,that,32
77,Hamilton,the,182
77,Hamilton,their,12
77,Hamilton,then,0
77,Hamilton,there,3
77,Hamilton,thing,0
77,Hamilton,this,17
77,Hamilton,to,72
77,Hamilton,up,1
77,Hamilton,upon,10
77,Hamilton,was,2
77,Hamilton,were,2
77,Hamilton,what,9
77,Hamilton,when,4
77,Hamilton,which,15
77,Hamilton,who,3
77,Hamilton,will,10
77,Hamilton,with,6
77,Hamilton,would,32
77,Hamilton,your,0
78,Hamilton,-OTHER-,1782
78,Hamilton,a,58
78,Hamilton,all,7
78,Hamilton,also,1
78,Hamilton,an,16
78,Hamilton,and,74
78,Hamilton,any,9
78,Hamilton,are,13
78,Hamilton,as,30
78,Hamilton,at,3
78,Hamilton,be,66
78,Hamilton,been,9
78,Hamilton,but,16
78,Hamilton,by,25
78,Hamilton,can,18
78,Hamilton,do,3
78,Hamilton,down,1
78,Hamilton,even,2
78,Hamilton,every,7
78,Hamilton,for,15
78,Hamilton,from,27
78,Hamilton,had,3
78,Hamilton,has,6
78,Hamilton,have,19
78,Hamilton,her,0
78,Hamilton,his,2
78,Hamilton,if,10
78,Hamilton,in,68
78,Hamilton,into,2
78,Hamilton,is,49
78,Hamilton,it,54
78,Hamilton,its,13
78,Hamilton,may,16
78,Hamilton,more,4
78,Hamilton,must,14
78,Hamilton,my,0
78,Hamilton,no,18
78,Hamilton,not,18
78,Hamilton,now,3
78,Hamilton,of,188
78,Hamilton,on,10
78,Hamilton,one,7
78,Hamilton,only,7
78,Hamilton,or,19
78,Hamilton,our,2
78,Hamilton,shall,3
78,Hamilton,should,5
78,Hamilton,so,7
78,Hamilton,some,3
78,Hamilton,such,7
78,Hamilton,than,10
78,Hamilton,that,68
78,Hamilton,the,313
78,Hamilton,their,32
78,Hamilton,then,2
78,Hamilton,there,12
78,Hamilton,thing,4
78,Hamilton,this,26
78,Hamilton,to,128
78,Hamilton,up,0
78,Hamilton,upon,9
78,Hamilton,was,2
78,Hamilton,were,1
78,Hamilton,what,2
78,Hamilton,when,1
78,Hamilton,which,33
78,Hamilton,who,5
78,Hamilton,will,14
78,Hamilton,with,12
78,Hamilton,would,19
78,Hamilton,your,0
79,Hamilton,-OTHER-,592
79,Hamilton,a,23
79,Hamilton,all,2
79,Hamilton,also,0
79,Hamilton,an,2
79,Hamilton,and,24
79,Hamilton,any,8
79,Hamilton,are,6
79,Hamilton,as,5
79,Hamilton,at,5
79,Hamilton,be,30
79,Hamilton,been,5
79,Hamilton,but,3
79,Hamilton,by,4
79,Hamilton,can,7
79,Hamilton,do,1
79,Hamilton,down,0
79,Hamilton,even,0
79,Hamilton,every,2
79,Hamilton,for,15
79,Hamilton,from,7
79,Hamilton,had,0
79,Hamilton,has,8
79,Hamilton,have,6
79,Hamilton,her,0
79,Hamilton,his,2
79,Hamilton,if,2
79,Hamilton,in,35
79,Hamilton,into,1
79,Hamilton,is,11
79,Hamilton,it,13
79,Hamilton,its,2
79,Hamilton,may,6
79,Hamilton,more,5
79,Hamilton,must,2
79,Hamilton,my,0
79,Hamilton,no,4
79,Hamilton,not,8
79,Hamilton,now,0
79,Hamilton,of,55
79,Hamilton,on,5
79,Hamilton,one,1
79,Hamilton,only,3
79,Hamilton,or,4
79,Hamilton,our,2
79,Hamilton,shall,4
79,Hamilton,should,2
79,Hamilton,so,1
79,Hamilton,some,3
79,Hamilton,such,5
79,Hamilton,than,7
79,Hamilton,that,19
79,Hamilton,the,89
79,Hamilton,their,12
79,Hamilton,then,1
79,Hamilton,there,3
79,Hamilton,thing,0
79,Hamilton,this,8
79,Hamilton,to,42
79,Hamilton,up,0
79,Hamilton,upon,2
79,Hamilton,was,1
79,Hamilton,were,0
79,Hamilton,what,1
79,Hamilton,when,1
79,Hamilton,which,12
79,Hamilton,who,4
79,Hamilton,will,7
79,Hamilton,with,4
79,Hamilton,would,5
79,Hamilton,your,0
80,Hamilton,-OTHER-,1508
80,Hamilton,a,38
80,Hamilton,all,19
80,Hamilton,also,1
80,Hamilton,an,8
80,Hamilton,and,68
80,Hamilton,any,7
80,Hamilton,are,21
80,Hamilton,as,20
80,Hamilton,at,3
80,Hamilton,be,48
80,Hamilton,been,14
80,Hamilton,but,4
80,Hamilton,by,13
80,Hamilton,can,5
80,Hamilton,do,1
80,Hamilton,down,2
80,Hamilton,even,3
80,Hamilton,every,2
80,Hamilton,for,12
80,Hamilton,from,7
80,Hamilton,had,1
80,Hamilton,has,6
80,Hamilton,have,19
80,Hamilton,her,0
80,Hamilton,his,2
80,Hamilton,if,5
80,Hamilton,in,47
80,Hamilton,into,1
80,Hamilton,is,23
80,Hamilton,it,31
80,Hamilton,its,10
80,Hamilton,may,14
80,Hamilton,more,2
80,Hamilton,must,1
80,Hamilton,my,0
80,Hamilton,no,7
80,Hamilton,not,15
80,Hamilton,now,1
80,Hamilton,of,169
80,Hamilton,on,9
80,Hamilton,one,5
80,Hamilton,only,2
80,Hamilton,or,22
80,Hamilton,our,1
80,Hamilton,shall,5
80,Hamilton,should,4
80,Hamilton,so,5
80,Hamilton,some,8
80,Hamilton,such,6
80,Hamilton,than,4
80,Hamilton,that,25
80,Hamilton,the,255
80,Hamilton,their,6
80,Hamilton,then,1
80,Hamilton,there,7
80,Hamilton,thing,0
80,Hamilton,this,14
80,Hamilton,to,114
80,Hamilton,up,1
80,Hamilton,upon,6
80,Hamilton,was,3
80,Hamilton,were,2
80,Hamilton,what,6
80,Hamilton,when,0
80,Hamilton,which,44
80,Hamilton,who,0
80,Hamilton,will,16
80,Hamilton,with,11
80,Hamilton,would,10
80,Hamilton,your,0
81,Hamilton,-OTHER-,2325
81,Hamilton,a,87
81,Hamilton,all,13
81,Hamilton,also,0
81,Hamilton,an,22
81,Hamilton,and,88
81,Hamilton,any,15
81,Hamilton,are,15
81,Hamilton,as,46
81,Hamilton,at,7
81,Hamilton,be,85
81,Hamilton,been,22
81,Hamilton,but,20
81,Hamilton,by,32
81,Hamilton,can,6
81,Hamilton,do,1
81,Hamilton,down,0
81,Hamilton,even,3
81,Hamilton,every,10
81,Hamilton,for,21
81,Hamilton,from,20
81,Hamilton,had,4
81,Hamilton,has,12
81,Hamilton,have,23
81,Hamilton,her,0
81,Hamilton,his,0
81,Hamilton,if,6
81,Hamilton,in,135
81,Hamilton,into,2
81,Hamilton,is,61
81,Hamilton,it,65
81,Hamilton,its,10
81,Hamilton,may,25
81,Hamilton,more,4
81,Hamilton,must,3
81,Hamilton,my,2
81,Hamilton,no,8
81,Hamilton,not,26
81,Hamilton,now,6
81,Hamilton,of,248
81,Hamilton,on,16
81,Hamilton,one,10
81,Hamilton,only,6
81,Hamilton,or,21
81,Hamilton,our,4
81,Hamilton,shall,7
81,Hamilton,should,8
81,Hamilton,so,5
81,Hamilton,some,6
81,Hamilton,such,13
81,Hamilton,than,6
81,Hamilton,that,49
81,Hamilton,the,389
81,Hamilton,their,11
81,Hamilton,then,1
81,Hamilton,there,19
81,Hamilton,thing,3
81,Hamilton,this,44
81,Hamilton,to,163
81,Hamilton,up,1
81,Hamilton,upon,13
81,Hamilton,was,2
81,Hamilton,were,3
81,Hamilton,what,2
81,Hamilton,when,2
81,Hamilton,which,41
81,Hamilton,who,5
81,Hamilton,will,30
81,Hamilton,with,14
81,Hamilton,would,21
81,Hamilton,your,0
82,Hamilton,-OTHER-,940
82,Hamilton,a,22
82,Hamilton,all,7
82,Hamilton,also,0
82,Hamilton,an,10
82,Hamilton,and,41
82,Hamilton,any,1
82,Hamilton,are,11
82,Hamilton,as,15
82,Hamilton,at,2
82,Hamilton,be,36
82,Hamilton,been,1
82,Hamilton,but,4
82,Hamilton,by,4
82,Hamilton,can,5
82,Hamilton,do,1
82,Hamilton,down,1
82,Hamilton,even,1
82,Hamilton,every,4
82,Hamilton,for,4
82,Hamilton,from,14
82,Hamilton,had,0
82,Hamilton,has,0
82,Hamilton,have,7
82,Hamilton,her,0
82,Hamilton,his,0
82,Hamilton,if,2
82,Hamilton,in,38
82,Hamilton,into,1
82,Hamilton,is,16
82,Hamilton,it,13
82,Hamilton,its,4
82,Hamilton,may,14
82,Hamilton,more,1
82,Hamilton,must,2
82,Hamilton,my,0
82,Hamilton,no,4
82,Hamilton,not,13
82,Hamilton,now,1
82,Hamilton,of,94
82,Hamilton,on,0
82,Hamilton,one,9
82,Hamilton,only,5
82,Hamilton,or,13
82,Hamilton,our,1
82,Hamilton,shall,10
82,Hamilton,should,5
82,Hamilton,so,1
82,Hamilton,some,1
82,Hamilton,such,6
82,Hamilton,than,3
82,Hamilton,that,19
82,Hamilton,the,168
82,Hamilton,their,6
82,Hamilton,then,2
82,Hamilton,there,0
82,Hamilton,thing,2
82,Hamilton,this,14
82,Hamilton,to,83
82,Hamilton,up,0
82,Hamilton,upon,4
82,Hamilton,was,1
82,Hamilton,were,1
82,Hamilton,what,2
82,Hamilton,when,1
82,Hamilton,which,18
82,Hamilton,who,0
82,Hamilton,will,7
82,Hamilton,with,6
82,Hamilton,would,11
82,Hamilton,your,0
83,Hamilton,-OTHER-,3379
83,Hamilton,a,139
83,Hamilton,all,28
83,Hamilton,also,2
83,Hamilton,an,20
83,Hamilton,and,121
83,Hamilton,any,16
83,Hamilton,are,43
83,Hamilton,as,54
83,Hamilton,at,19
83,Hamilton,be,105
83,Hamilton,been,36
83,Hamilton,but,25
83,Hamilton,by,82
83,Hamilton,can,6
83,Hamilton,do,4
83,Hamilton,down,0
83,Hamilton,even,4
83,Hamilton,every,12
83,Hamilton,for,39
83,Hamilton,from,22
83,Hamilton,had,5
83,Hamilton,has,22
83,Hamilton,have,54
83,Hamilton,her,5
83,Hamilton,his,1
83,Hamilton,if,24
83,Hamilton,in,213
83,Hamilton,into,2
83,Hamilton,is,116
83,Hamilton,it,102
83,Hamilton,its,21
83,Hamilton,may,16
83,Hamilton,more,23
83,Hamilton,must,15
83,Hamilton,my,6
83,Hamilton,no,22
83,Hamilton,not,36
83,Hamilton,now,7
83,Hamilton,of,331
83,Hamilton,on,18
83,Hamilton,one,18
83,Hamilton,only,9
83,Hamilton,or,26
83,Hamilton,our,6
83,Hamilton,shall,5
83,Hamilton,should,9
83,Hamilton,so,7
83,Hamilton,some,8
83,Hamilton,such,10
83,Hamilton,than,16
83,Hamilton,that,121
83,Hamilton,the,485
83,Hamilton,their,16
83,Hamilton,then,1
83,Hamilton,there,22
83,Hamilton,thing,7
83,Hamilton,this,60
83,Hamilton,to,219
83,Hamilton,up,0
83,Hamilton,upon,20
83,Hamilton,was,4
83,Hamilton,were,2
83,Hamilton,what,2
83,Hamilton,when,1
83,Hamilton,which,79
83,Hamilton,who,10
83,Hamilton,will,24
83,Hamilton,with,30
83,Hamilton,would,48
83,Hamilton,your,0
84,Hamilton,-OTHER-,2496
84,Hamilton,a,72
84,Hamilton,all,14
84,Hamilton,also,4
84,Hamilton,an,15
84,Hamilton,and,87
84,Hamilton,any,32
84,Hamilton,are,33
84,Hamilton,as,35
84,Hamilton,at,10
84,Hamilton,be,94
84,Hamilton,been,18
84,Hamilton,but,18
84,Hamilton,by,31
84,Hamilton,can,11
84,Hamilton,do,4
84,Hamilton,down,0
84,Hamilton,even,4
84,Hamilton,every,6
84,Hamilton,for,27
84,Hamilton,from,20
84,Hamilton,had,2
84,Hamilton,has,19
84,Hamilton,have,27
84,Hamilton,her,0
84,Hamilton,his,4
84,Hamilton,if,8
84,Hamilton,in,91
84,Hamilton,into,2
84,Hamilton,is,68
84,Hamilton,it,64
84,Hamilton,its,7
84,Hamilton,may,26
84,Hamilton,more,7
84,Hamilton,must,12
84,Hamilton,my,1
84,Hamilton,no,27
84,Hamilton,not,30
84,Hamilton,now,8
84,Hamilton,of,293
84,Hamilton,on,21
84,Hamilton,one,5
84,Hamilton,only,9
84,Hamilton,or,21
84,Hamilton,our,5
84,Hamilton,shall,22
84,Hamilton,should,1
84,Hamilton,so,6
84,Hamilton,some,1
84,Hamilton,such,12
84,Hamilton,than,16
84,Hamilton,that,84
84,Hamilton,the,390
84,Hamilton,their,29
84,Hamilton,then,1
84,Hamilton,there,17
84,Hamilton,thing,7
84,Hamilton,this,36
84,Hamilton,to,140
84,Hamilton,up,1
84,Hamilton,upon,13
84,Hamilton,was,7
84,Hamilton,were,7
84,Hamilton,what,11
84,Hamilton,when,5
84,Hamilton,which,53
84,Hamilton,who,8
84,Hamilton,will,38
84,Hamilton,with,14
84,Hamilton,would,18
84,Hamilton,your,0
85,Hamilton,-OTHER-,1650
85,Hamilton,a,68
85,Hamilton,all,13
85,Hamilton,also,2
85,Hamilton,an,20
85,Hamilton,and,73
85,Hamilton,any,12
85,Hamilton,are,13
85,Hamilton,as,20
85,Hamilton,at,6
85,Hamilton,be,34
85,Hamilton,been,17
85,Hamilton,but,7
85,Hamilton,by,11
85,Hamilton,can,10
85,Hamilton,do,1
85,Hamilton,down,0
85,Hamilton,even,0
85,Hamilton,every,9
85,Hamilton,for,12
85,Hamilton,from,9
85,Hamilton,had,2
85,Hamilton,has,15
85,Hamilton,have,23
85,Hamilton,her,0
85,Hamilton,his,7
85,Hamilton,if,4
85,Hamilton,in,73
85,Hamilton,into,2
85,Hamilton,is,38
85,Hamilton,it,41
85,Hamilton,its,6
85,Hamilton,may,16
85,Hamilton,more,5
85,Hamilton,must,16
85,Hamilton,my,7
85,Hamilton,no,14
85,Hamilton,not,20
85,Hamilton,now,3
85,Hamilton,of,172
85,Hamilton,on,18
85,Hamilton,one,8
85,Hamilton,only,1
85,Hamilton,or,12
85,Hamilton,our,5
85,Hamilton,shall,3
85,Hamilton,should,4
85,Hamilton,so,5
85,Hamilton,some,2
85,Hamilton,such,5
85,Hamilton,than,5
85,Hamilton,that,34
85,Hamilton,the,246
85,Hamilton,their,7
85,Hamilton,then,2
85,Hamilton,there,10
85,Hamilton,thing,2
85,Hamilton,this,13
85,Hamilton,to,115
85,Hamilton,up,1
85,Hamilton,upon,12
85,Hamilton,was,0
85,Hamilton,were,2
85,Hamilton,what,3
85,Hamilton,when,1
85,Hamilton,which,42
85,Hamilton,who,10
85,Hamilton,will,16
85,Hamilton,with,8
85,Hamilton,would,6
85,Hamilton,your,4
